Trade,Cambodia,,Export,,China,8544.92
Trade,Cambodia,,Export,,Thailand,7461.51
Trade,Cambodia,,Export,,India,6994.59 
Trade,Cambodia,,Export,,Poland,6719.40 
Trade,Cambodia,,Export,,Germany,6245.71
Trade,Cambodia,,Export,,Denmark,5843.01
Trade,Cambodia,,Export,,Netherllands,4403.67
Trade,Cambodia,,Export,,Unite State,4154.57
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
Trade,Cambodia,,Export,,,
