Trade,Afghanistan,2018,Export,Transportation,United Arab Enirates,1640.49
Trade,Afghanistan,2018,Export,Transportation,Pakistan,1031.18
Trade,Afghanistan,2018,Export,Transportation,Turkey,730.8
Trade,Afghanistan,2018,Export,Transportation,Tajikistan,480.65
Trade,Afghanistan,2018,Export,Transportation,Germany,461.84
Trade,Afghanistan,2018,Export,Transportation,South Africa,209.09
Trade,Afghanistan,2018,Export,Transportation,Ukraine,10.77
Trade,Afghanistan,2018,Export,Transportation,France,3.58
Trade,Afghanistan,2018,Export,Transportation,China,2.94
Trade,Afghanistan,2018,Export,Miscellaneous,Pakistan,575.47
Trade,Afghanistan,2018,Export,Miscellaneous,United arab Enirates,502.24
Trade,Afghanistan,2018,Export,Miscellaneous,Turkey,386.36
Trade,Afghanistan,2018,Export,Miscellaneous,Tajikistan,113.91
Trade,Afghanistan,2018,Export,Miscellaneous,"Iran, Islamic Rep.",65.77
Trade,Afghanistan,2018,Export,Miscellaneous,United States,62.53
Trade,Afghanistan,2018,Export,Miscellaneous,United Kingdom,19.61
Trade,Afghanistan,2018,Export,Miscellaneous,India,18.74
Trade,Afghanistan,2018,Export,Miscellaneous,Uabekistan,16.55
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,India,204566.7
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Pakistan,32768.86
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Turkey,16955.47
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Germany,5245.36
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Finland,2453.53
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Irap,1176.06
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,"Iran, Islamic Rep.",798.05
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,Romania,597.68
Trade,Afghanistan,2018,Export,Agricultural Raw Mater,United Arab Emirates,519.03
Trade,Afghanistan,2018,Export,Chemical,"Iran, Islamic Rep.",495.97
Trade,Afghanistan,2018,Export,Chemical,Pakistan,293.43
Trade,Afghanistan,2018,Export,Chemical,Tajilistan,141.42
Trade,Afghanistan,2018,Export,Chemical,India,8.15
Trade,Afghanistan,2018,Export,Chemical,United Arab Emirates,0.2
Trade,Afghanistan,2018,Export,Food,India,512906.19
Trade,Afghanistan,2018,Export,Food,Pakistan,452448.22
Trade,Afghanistan,2018,Export,Food,"Iran, Islamic Rep.",31491.83
Trade,Afghanistan,2018,Export,Food,Iraq,24412.64
Trade,Afghanistan,2018,Export,Food,China,24205.89
Trade,Afghanistan,2018,Export,Food,United Arab Emirates,23656.8
Trade,Afghanistan,2018,Export,Food,Turkdy,22886.76
Trade,Afghanistan,2018,Export,Food,Saudi Arabia,13183.24
Trade,Afghanistan,2018,Export,Food,Kazahstan,8795.81
Trade,Afghanistan,2018,Export,Food,Tajikistan,6452.01
Trade,Afghanistan,2018,Export,Fuel,Pakistan,178799.96
Trade,Afghanistan,2018,Export,Fuel,Tajikistan,0.45
Trade,Afghanistan,2018,Export,Manufactures,Pakistan,38627.57
Trade,Afghanistan,2018,Export,Manufactures,United Arab Emirates,6707.26
Trade,Afghanistan,2018,Export,Manufactures,"Iran, Islamic Rep.",5657.54
Trade,Afghanistan,2018,Export,Manufactures,Germany,2311.03
Trade,Afghanistan,2018,Export,Manufactures,Turkey,2296.21
Trade,Afghanistan,2018,Export,Manufactures,United States,2200.5
Trade,Afghanistan,2018,Export,Manufactures,Hong Kong.China,1597.62
Trade,Afghanistan,2018,Export,Manufactures,India,1148.8
Trade,Afghanistan,2018,Export,Manufactures,Kazahstan,8795.81
Trade,Afghanistan,2018,Export,Manufactures,Tajikistan,6452.01
Trade,Afghanistan,2018,Export,Ores and Metals,,
Trade,Afghanistan,2018,Export,Textiles,,
Trade,Afghanistan,2018,Export,Machinery and Transport Equipment ,,
Trade,Afghanistan,2018,Export,Raw materials,,
Trade,Afghanistan,2018,Export,Intermediate goods,,
Trade,Afghanistan,2018,Export,Consumer goods ,,
Trade,Afghanistan,2018,Export,Capital goods,,
Trade,Afghanistan,2018,Import,Animal,Pakistan,122468.44
Trade,Afghanistan,2018,Import,Animal,United States,51651.73
Trade,Afghanistan,2018,Import,Animal,"Iran, Islamic Rep.",39893.78
Trade,Afghanistan,2018,Import,Animal,Kazakhstan,38114.12
Trade,Afghanistan,2018,Import,Animal,India,27708.34
Trade,Afghanistan,2018,Import,Animal,Uzbekistan,22473.6
Trade,Afghanistan,2018,Import,Animal,Ireland,9420.15
Trade,Afghanistan,2018,Import,Animal,France,7977.52
Trade,Afghanistan,2018,Import,Animal,Turkmenistan,7536.65
Trade,Afghanistan,2018,Import,Animal,Poland,5135.01
Trade,Afghanistan,2018,Import,Vegetable,Kazakhstan,1289931.71
Trade,Afghanistan,2018,Import,Vegetable,Pakistan,795685.55
Trade,Afghanistan,2018,Import,Vegetable,Myanmar,537976.91
Trade,Afghanistan,2018,Import,Vegetable,Uzbekistan,492552.24
Trade,Afghanistan,2018,Import,Vegetable,"Iran, Islamic Rep.",186677.1
Trade,Afghanistan,2018,Import,Vegetable,Kenya,161530.1
Trade,Afghanistan,2018,Import,Vegetable,india,117532.17
Trade,Afghanistan,2018,Import,Vegetable,Vietnam,106090.03
Trade,Afghanistan,2018,Import,Vegetable,Russian Federation,78439.11
Trade,Afghanistan,2018,Import,Vegetable,China,31170.3
Trade,Afghanistan,2018,Import,Food Products,Pakistan,434266.83
Trade,Afghanistan,2018,Import,Food Products,india,84174.62
Trade,Afghanistan,2018,Import,Food Products,"Korea,Rep.",79415.97
